opponent_team,was_home,round,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,yellow_cards,red_cards,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,total_points,player_id,avg_points_last3,avg_minutes_last3,xG_last5,xA_last5,xGI_last5,minutes_ratio,opp_avg_goals_conceded,opp_goals_allowed_last5
4,False,20,24,0,0,0,0,1,0,0,0,9.4,0.0,19.0,2.8,0.02,0.0,0.02,0.06,1,2,2,5,1,31,2.0,19.0,0.0639999999999999,0.006,0.07,0.2111111111111111,0.04371584699453552,0.0
12,True,21,26,0,0,0,0,0,0,0,0,2.0,0.3,21.0,2.3,0.13,0.0,0.13,0.15,0,0,0,0,1,31,2.0,18.666666666666668,0.0679999999999999,0.006,0.074,0.20740740740740743,0.037199124726477024,0.0
16,False,22,33,0,0,0,0,0,0,0,0,3.6,0.8,35.0,3.9,0.51,0.09,0.6,0.1,0,0,3,3,1,31,2.0,21.0,0.0699999999999999,0.006,0.076,0.23333333333333334,0.03200883002207505,0.0
14,True,23,57,1,0,0,0,2,0,0,0,2.8,14.6,10.0,2.7,0.02,0.03,0.05,0.44,0,1,3,4,1,31,1.0,27.666666666666668,0.1679999999999999,0.02,0.188,0.3074074074074074,0.030837004405286344,0.0
11,False,24,14,0,1,0,0,0,0,0,0,38.4,0.3,45.0,8.4,0.74,0.0,0.74,0.03,0,0,0,0,5,31,1.0,38.66666666666666,0.1539999999999999,0.024,0.178,0.42962962962962953,0.04266958424507659,0.4
17,True,25,59,1,0,0,0,0,0,0,0,2.2,1.0,19.0,2.2,0.01,0.03,0.04,0.17,0,0,2,2,1,31,2.333333333333333,34.666666666666664,0.284,0.024,0.308,0.3851851851851852,0.033105022831050226,0.0
5,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,31,2.333333333333333,43.333333333333336,0.2819999999999999,0.03,0.312,0.4814814814814815,0.030204962243797196,0.0
20,False,26,25,0,0,0,0,1,0,1,0,0.0,1.7,4.0,0.5,0.0,0.01,0.01,0.17,0,0,3,3,0,31,2.0,24.33333333333333,0.2559999999999999,0.03,0.2860000000000001,0.2703703703703703,0.03773584905660377,0.0
18,False,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,31,0.3333333333333333,28.0,0.1539999999999999,0.014,0.168,0.3111111111111111,0.0446927374301676,0.0
7,True,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,31,0.0,8.333333333333334,0.1499999999999999,0.008,0.158,0.0925925925925926,0.03056768558951965,0.0
6,False,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,31,0.0,8.333333333333334,0.0019999999999999,0.008,0.01,0.0925925925925926,0.025527192008879023,0.0
15,False,6,90,1,0,0,0,1,0,0,0,10.6,17.1,47.0,7.5,0.42,0.09,0.51,0.61,0,1,5,6,2,266,3.6666666666666665,47.66666666666666,0.0879999999999999,0.14,0.0,0.5296296296296296,0.0407040704070407,0.0
19,True,7,78,1,0,1,1,0,0,0,0,5.6,6.8,35.0,4.7,0.49,0.05,0.54,0.36,2,1,2,5,6,266,4.0,71.0,0.1239999999999999,0.158,0.0,0.7888888888888889,0.04285714285714286,0.0
10,False,8,61,1,0,0,1,0,0,0,0,6.2,21.0,4.0,3.1,0.01,0.03,0.04,0.4,0,1,1,2,3,266,4.0,71.0,0.2219999999999999,0.168,0.0,0.7888888888888889,0.03808487486398259,0.0
8,True,9,87,1,1,0,1,0,0,0,0,42.6,4.6,19.0,6.6,0.08,0.02,0.1,0.46,2,1,1,4,11,266,3.6666666666666665,76.33333333333333,0.2239999999999999,0.168,0.0,0.8481481481481481,0.03380588876772083,0.2
3,False,10,71,1,0,0,1,0,0,0,0,3.2,2.9,5.0,1.1,0.12,0.01,0.13,0.02,1,0,4,5,3,266,6.666666666666667,75.33333333333333,0.2279999999999999,0.084,0.0,0.837037037037037,0.05145413870246085,0.0
17,False,11,87,1,0,0,0,1,0,0,0,4.8,14.2,32.0,5.1,0.32,0.05,0.37,0.33,0,1,4,5,2,266,5.666666666666667,73.0,0.2239999999999999,0.04,0.264,0.8111111111111111,0.033105022831050226,0.0
18,True,12,90,1,3,0,0,1,0,0,0,110.2,18.0,77.0,20.5,0.66,0.37,1.03,0.07,2,2,4,8,20,266,5.333333333333333,81.66666666666667,0.2039999999999999,0.032,0.236,0.9074074074074074,0.0446927374301676,0.6
7,False,13,71,1,0,0,0,1,0,0,0,6.6,12.4,0.0,1.9,0.0,0.03,0.03,0.62,1,2,3,6,2,266,8.333333333333334,82.66666666666667,0.238,0.096,0.3340000000000001,0.9185185185185186,0.03056768558951965,0.0
5,True,14,29,0,0,0,0,0,0,0,0,4.2,11.0,0.0,1.5,0.0,0.02,0.02,0.07,1,0,5,6,1,266,8.0,82.66666666666667,0.2359999999999999,0.096,0.3320000000000001,0.9185185185185186,0.030204962243797196,0.0
2,False,15,45,1,0,0,0,1,0,0,0,0.0,1.3,0.0,0.1,0.0,0.01,0.01,0.87,0,0,0,0,1,266,7.666666666666667,63.333333333333336,0.2199999999999999,0.096,0.3160000000000001,0.7037037037037037,0.025727069351230425,0.2
20,True,16,56,1,0,0,0,0,0,0,0,4.4,10.9,2.0,1.7,0.0,0.03,0.03,0.28,0,2,1,3,1,266,1.3333333333333333,48.333333333333336,0.1959999999999999,0.096,0.2920000000000001,0.5370370370370371,0.03773584905660377,0.0
9,False,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,266,1.0,43.333333333333336,0.1319999999999999,0.092,0.224,0.4814814814814815,0.027563395810363836,0.0
6,True,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,266,0.6666666666666666,33.666666666666664,0.0,0.018,0.018,0.37407407407407406,0.025527192008879023,0.0
2,True,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,266,0.3333333333333333,18.666666666666668,0.0,0.012,0.012,0.20740740740740743,0.025727069351230425,0.2
4,False,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,266,0.0,0.0,0.0,0.008,0.008,0.0,0.04371584699453552,0.0
12,True,21,12,0,0,0,0,0,0,0,0,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.06,0,0,1,1,1,266,0.0,0.0,0.0,0.006,0.006,0.0,0.037199124726477024,0.0
16,False,22,11,0,0,0,0,0,0,0,0,2.2,0.1,2.0,0.4,0.0,0.0,0.0,0.07,1,0,0,1,1,266,0.3333333333333333,4.0,0.0,0.0,0.0,0.044444444444444446,0.03200883002207505,0.0
14,True,23,32,0,0,0,0,1,0,1,0,2.0,18.0,4.0,2.4,0.0,0.26,0.26,0.27,0,1,1,2,0,266,0.6666666666666666,7.666666666666667,0.0,0.0,0.0,0.08518518518518518,0.030837004405286344,0.0
11,False,24,9,0,0,0,0,0,0,0,0,1.6,0.1,0.0,0.2,0.0,0.0,0.0,0.03,0,0,1,1,1,266,0.6666666666666666,18.33333333333333,0.0,0.052,0.052,0.20370370370370366,0.04266958424507659,0.2
17,True,25,23,0,0,0,0,0,0,0,0,0.0,1.2,10.0,1.1,0.06,0.01,0.07,0.02,1,0,2,3,1,266,0.6666666666666666,17.333333333333332,0.0,0.052,0.052,0.1925925925925926,0.033105022831050226,0.0
5,False,26,45,1,0,0,0,0,0,0,0,1.2,2.3,2.0,0.6,0.0,0.02,0.02,0.41,0,2,0,2,1,266,0.6666666666666666,21.33333333333333,0.0119999999999999,0.054,0.066,0.237037037037037,0.030204962243797196,0.0
20,False,26,25,0,0,0,0,1,0,0,0,0.0,2.0,4.0,0.6,0.2,0.01,0.21,0.17,0,0,1,1,1,266,1.0,25.666666666666668,0.0119999999999999,0.058,0.07,0.2851851851851852,0.03773584905660377,0.0
18,False,27,76,1,2,0,0,1,0,0,0,70.6,29.2,46.0,14.6,0.68,0.29,0.97,0.35,0,1,5,6,14,266,1.0,31.0,0.0519999999999999,0.06,0.1120000000000001,0.34444444444444444,0.0446927374301676,1.0
7,True,28,90,1,0,0,0,1,0,0,0,0.0,0.6,2.0,0.1,0.25,0.07,0.32,1.05,1,0,3,4,2,266,5.333333333333333,48.66666666666666,0.1879999999999999,0.066,0.2540000000000001,0.5407407407407406,0.03056768558951965,0.0
6,False,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,266,5.666666666666667,63.66666666666666,0.238,0.08,0.3180000000000001,0.7074074074074073,0.025527192008879023,0.0
15,False,6,45,1,0,0,0,1,0,0,0,3.8,0.2,0.0,0.4,0.0,0.0,0.0,0.41,0,4,0,4,1,662,3.333333333333333,58.66666666666666,0.0,0.008,0.0,0.6518518518518518,0.0407040704070407,0.0
19,True,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,3.0,45.333333333333336,0.0,0.008,0.0,0.5037037037037038,0.04285714285714286,0.0
10,False,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.6666666666666666,15.333333333333334,0.0,0.008,0.0,0.17037037037037037,0.03808487486398259,0.0
8,True,9,45,0,0,0,0,0,0,0,0,11.8,10.8,4.0,2.7,0.0,0.05,0.05,0.39,0,5,3,5,1,662,0.3333333333333333,15.0,0.0,0.008,0.0,0.16666666666666666,0.03380588876772083,0.2
3,False,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.3333333333333333,15.0,0.0,0.01,0.0,0.16666666666666666,0.05145413870246085,0.0
17,False,11,2,0,0,0,0,1,0,0,0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.11,0,0,0,0,1,662,0.3333333333333333,15.0,0.0,0.01,0.01,0.16666666666666666,0.033105022831050226,0.0
18,True,12,2,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,662,0.6666666666666666,15.666666666666666,0.0,0.01,0.01,0.17407407407407408,0.0446927374301676,1.0
7,False,13,90,1,0,0,0,1,0,1,0,12.4,5.0,0.0,1.7,0.0,0.03,0.03,0.79,2,3,1,5,1,662,0.6666666666666666,1.3333333333333333,0.0,0.01,0.01,0.014814814814814814,0.03056768558951965,0.0
5,True,14,43,1,0,0,0,0,0,0,0,4.0,4.3,0.0,0.8,0.0,0.31,0.31,0.26,1,1,3,2,1,662,1.0,31.33333333333333,0.0,0.016,0.016,0.3481481481481481,0.030204962243797196,0.0
2,False,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,1.0,45.0,0.0,0.068,0.068,0.5,0.025727069351230425,0.2
20,True,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.6666666666666666,44.333333333333336,0.0,0.068,0.068,0.49259259259259264,0.03773584905660377,0.0
9,False,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.3333333333333333,14.333333333333334,0.0,0.068,0.068,0.15925925925925927,0.027563395810363836,0.0
6,True,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.0,0.0,0.0,0.068,0.068,0.0,0.025527192008879023,0.0
2,True,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.0,0.0,0.0,0.062,0.0620000000000001,0.0,0.025727069351230425,0.2
4,False,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.0
12,True,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.0
16,False,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
14,True,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
11,False,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.0,0.0,0.0,0.0,0.0,0.0,0.04266958424507659,0.2
17,True,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
5,False,26,90,1,0,0,0,1,0,0,0,29.4,2.8,0.0,3.2,0.0,0.01,0.01,1.51,3,10,5,13,4,662,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
20,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,1.3333333333333333,30.0,0.0,0.002,0.002,0.3333333333333333,0.03773584905660377,0.0
18,False,27,33,0,0,0,0,0,0,0,0,14.8,11.3,0.0,2.6,0.0,0.02,0.02,0.42,5,2,0,7,1,662,1.3333333333333333,30.0,0.0,0.002,0.002,0.3333333333333333,0.0446927374301676,1.0
7,True,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,1.6666666666666667,41.0,0.0,0.006,0.006,0.45555555555555555,0.03056768558951965,0.0
6,False,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,662,0.3333333333333333,11.0,0.0,0.006,0.006,0.12222222222222222,0.025527192008879023,0.0
15,False,6,90,1,0,0,0,1,0,0,0,7.6,21.7,52.0,8.1,0.26,0.12,0.38,0.61,1,1,4,6,2,666,3.0,82.33333333333333,0.4239999999999999,0.056,0.0,0.9148148148148147,0.0407040704070407,0.0
19,True,7,90,1,0,0,1,0,0,0,0,1.4,1.3,52.0,5.5,0.63,0.05,0.68,0.49,0,0,1,1,2,666,3.333333333333333,82.33333333333333,0.476,0.068,0.0,0.9148148148148147,0.04285714285714286,0.0
10,False,8,90,1,0,0,1,0,0,0,0,3.4,0.9,48.0,5.2,0.4,0.02,0.42,0.44,0,0,2,2,2,666,2.0,90.0,0.346,0.072,0.0,1.0,0.03808487486398259,0.0
8,True,9,90,1,0,0,1,0,0,0,0,0.0,3.3,13.0,1.5,0.17,0.02,0.19,0.47,0,1,2,3,2,666,2.0,90.0,0.426,0.044,0.0,1.0,0.03380588876772083,0.2
3,False,10,45,1,1,0,0,0,0,0,0,37.0,33.5,37.0,10.8,0.87,0.17,1.04,0.0,0,0,2,2,7,666,2.0,90.0,0.292,0.044,0.0,1.0,0.05145413870246085,0.2
17,False,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,666,3.6666666666666665,75.0,0.466,0.076,0.542,0.8333333333333334,0.033105022831050226,0.0
18,True,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,666,3.0,45.0,0.414,0.052,0.4660000000000001,0.5,0.0446927374301676,1.0
7,False,13,18,0,0,0,0,0,0,1,0,0.0,0.3,2.0,0.2,0.0,0.0,0.0,0.17,0,0,0,0,0,666,2.333333333333333,15.0,0.288,0.042,0.33,0.16666666666666666,0.03056768558951965,0.0
5,True,14,7,0,0,0,0,0,0,0,0,0.0,1.3,0.0,0.1,0.0,0.0,0.0,0.07,0,0,0,0,1,666,0.0,6.0,0.208,0.038,0.246,0.06666666666666667,0.030204962243797196,0.0
2,False,15,45,0,0,0,0,1,0,0,0,1.2,0.8,4.0,0.6,0.0,0.03,0.03,1.3,0,1,1,2,1,666,0.3333333333333333,8.333333333333334,0.1739999999999999,0.034,0.2080000000000001,0.0925925925925926,0.025727069351230425,0.0
20,True,16,80,1,0,0,1,0,0,0,0,0.0,0.3,12.0,1.0,0.04,0.0,0.04,0.28,1,0,1,2,2,666,0.6666666666666666,23.33333333333333,0.0,0.006,0.006,0.2592592592592592,0.03773584905660377,0.0
9,False,17,64,1,1,0,1,0,0,1,0,31.2,10.6,33.0,7.5,0.91,0.15,1.06,0.18,1,0,0,1,5,666,1.3333333333333333,44.0,0.0079999999999999,0.006,0.014,0.4888888888888889,0.027563395810363836,0.2
6,True,18,70,1,0,0,0,1,0,0,0,5.0,0.7,40.0,4.6,0.6,0.01,0.61,0.54,0,1,1,2,2,666,2.6666666666666665,63.0,0.1899999999999999,0.036,0.2260000000000001,0.7,0.025527192008879023,0.0
2,True,19,76,1,0,0,1,0,0,0,0,0.0,0.6,15.0,1.4,0.24,0.01,0.25,0.67,0,3,1,4,2,666,3.0,71.33333333333333,0.3099999999999999,0.038,0.3480000000000001,0.7925925925925925,0.025727069351230425,0.0
4,False,20,65,1,0,0,0,1,0,0,0,2.4,1.7,10.0,1.4,0.03,0.0,0.03,1.37,0,2,2,4,2,666,3.0,70.0,0.358,0.04,0.3980000000000001,0.7777777777777778,0.04371584699453552,0.0
12,True,21,63,1,0,0,1,0,0,0,0,1.4,13.2,2.0,1.7,0.0,0.02,0.02,0.21,0,0,1,1,2,666,2.0,70.33333333333333,0.364,0.034,0.3980000000000001,0.7814814814814814,0.037199124726477024,0.0
16,False,22,56,1,0,0,0,0,0,0,0,0.0,2.4,6.0,0.7,0.1,0.02,0.12,0.24,0,0,3,3,1,666,2.0,68.0,0.356,0.038,0.3940000000000001,0.7555555555555555,0.03200883002207505,0.0
14,True,23,32,0,0,0,0,1,0,0,0,0.0,0.5,4.0,0.2,0.03,0.0,0.03,0.27,0,0,1,1,1,666,1.6666666666666667,61.333333333333336,0.1939999999999999,0.012,0.2060000000000001,0.6814814814814815,0.030837004405286344,0.0
11,False,24,75,1,1,0,1,0,0,0,0,36.2,12.4,44.0,9.3,0.56,0.01,0.57,0.12,1,2,2,5,7,666,1.3333333333333333,50.333333333333336,0.0799999999999999,0.01,0.0900000000000001,0.5592592592592592,0.04266958424507659,0.4
17,True,25,30,0,2,0,0,0,0,0,0,66.0,0.3,50.0,11.6,0.92,0.0,0.92,0.02,0,0,1,1,12,666,3.0,54.333333333333336,0.1439999999999999,0.01,0.154,0.6037037037037037,0.033105022831050226,0.4
5,False,26,90,1,0,0,0,1,0,1,0,2.2,15.3,6.0,2.4,0.0,0.41,0.41,1.51,0,1,1,2,1,666,6.666666666666667,45.66666666666666,0.3219999999999999,0.01,0.3320000000000001,0.5074074074074073,0.030204962243797196,0.0
20,False,26,64,1,0,0,0,1,0,0,0,2.4,10.7,2.0,1.5,0.0,0.01,0.01,0.12,0,1,0,1,2,666,6.666666666666667,65.0,0.3219999999999999,0.088,0.41,0.7222222222222222,0.03773584905660377,0.0
18,False,27,90,1,2,0,0,1,0,0,0,67.0,14.4,39.0,12.0,0.32,0.36,0.68,0.76,1,0,4,5,13,666,5.0,61.333333333333336,0.3019999999999999,0.086,0.388,0.6814814814814815,0.0446927374301676,0.8
7,True,28,75,1,0,0,0,1,0,0,0,0.2,3.6,2.0,0.6,0.03,0.05,0.08,1.0,0,0,4,4,2,666,5.333333333333333,81.33333333333333,0.36,0.158,0.518,0.9037037037037037,0.03056768558951965,0.0
6,False,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,666,5.666666666666667,76.33333333333333,0.2539999999999999,0.166,0.4200000000000001,0.8481481481481481,0.025527192008879023,0.0
19,True,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0279999999999999,0.004,0.0,0.0,0.04285714285714286,0.0
10,False,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0119999999999999,0.0,0.0,0.0,0.03808487486398259,0.0
8,True,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.2
3,False,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.2
17,False,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.4
18,True,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.4
7,False,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.0
5,True,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
2,False,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
20,True,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
9,False,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.2
6,True,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.025527192008879023,0.0
2,True,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
4,False,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.0
12,True,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.0
16,False,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
14,True,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
11,False,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.04266958424507659,0.4
17,True,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.4
5,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
20,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
18,False,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.4
7,True,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.0
6,False,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.025527192008879023,0.0
10,False,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.0
8,True,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.2
3,False,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.2
17,False,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.4
18,True,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.4
7,False,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.0
5,True,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
2,False,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
20,True,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
9,False,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.2
6,True,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.025527192008879023,0.0
